Name,ID,Gene,Value
3884,C,B,9.399102938
3884,C,A,11.44650355
3884,C,PI3,14.05067066
3884,C,S100P,12.77253531
3884,C,RB1,18.72863401
3884,C,PTEN,14.44888012
3884,C,G,14.46507136
3884,C,F,10.99152721
3884,C,STAT5A,16.87238552
3884,C,STAT3,14.85721289
3884,C,STAT1,13.18987965
3884,C,SNAI1,18.75132798
3884,C,SMYD2,17.21792349
3884,C,WNT5A,21.36428896
3884,C,VEGFA,15.89485695
3884,C,TWIST1,17.91723714
3884,C,TP63,16.94804865
3884,C,TOP1,14.70602274
3884,C,TGFB1,15.90110014
3884,C,PIK3C3,17.36663368
3884,C,IL12A,23.36494196
3884,C,FASLG,19.37646464
3884,C,FAS,17.7909266
3884,C,CD40,15.78805458
3884,C,HTRA2,18.7283576
3884,C,HIF1A,14.90652084
3884,C,HES1,18.08265583
3884,C,GSTP1,12.4840593
3884,C,GSTM1,18.85024378
3884,C,BAX,17.13457787
3884,C,NOTCH1,18.41749421
3884,C,NOS2,22.44922491
3884,C,MYD88,17.84109199
3884,C,IL1B,20.87471173
3884,C,TP53,18.44318947
3884,C,SOD2,12.35316142
3884,C,SNAI2,17.1753499
3884,C,SLPI,13.67566197
3884,C,RIPK3,19.05159113
PC 1,C,ABCC1,18.22321438
PC 1,C,ABCC3,16.01888808
PC 1,C,AKT1,15.76704208
PC 1,C,ALDH1A1,13.69819446
PC 1,C,ALDH3A1,18.66423896
PC 1,C,ANGPTL4,20.51924442
PC 1,C,CASP8,16.16150638
PC 1,C,CCND1,16.83769276
PC 1,C,CD274,18.99057026
PC 1,C,CD34,15.5324576
PC 1,C,CD44,14.51307942
PC 1,C,CDH1,14.71796602
PC 1,C,CDH2,21.39050924
PC 1,C,CDH5,16.20554509
PC 1,C,CDKN1A,14.14560716
PC 1,C,CDKN3,15.67411092
PC 1,C,CEACAM6,11.88452187
PC 1,C,DNMT1,15.89161989
PC 1,C,EGFR,17.26378939
PC 1,C,ERCC1,17.11254872
PC 1,C,FAP,17.72667504
PC 1,C,FGF13,20.23475224
PC 1,C,FGF2,18.41673855
PC 1,C,FGFR2,17.17704554
PC 1,C,GATA3,22.18690806
PC 1,C,HMOX2,15.10578861
PC 1,C,IGF1R,18.13226617
PC 1,C,IL17A,19.81367422
PC 1,C,IL18,14.03459405
PC 1,C,IL6,18.95514553
PC 1,C,KAT6A,16.59587518
PC 1,C,KRAS,15.14079864
PC 1,C,LATS2,17.94053192
PC 1,C,LEF1,16.66021251
PC 1,C,MCM2,17.01196685
PC 1,C,MDM2,14.83497946
PC 1,C,MLH1,16.3695049
PC 1,C,MMP1,14.59175237
PC 1,C,MUC1,14.56319534
PC 1,C,MYC,16.34375431
PC 1,C,NFE2L2,14.44247132
PC 1,C,NFE2L3,16.8817742
PC 1,C,OCLN,15.08979079
PC 1,C,PARP1,15.9319947
PC 1,C,PCNA,15.17684897
PC 1,C,PECAM1,13.84479528
PC 1,C,E,15.06252587
PC 1,C,D,17.46643829
PC 1,C,C,10.72759251
PC 1,C,B,8.901648021
PC 1,C,A,10.4957451
PC 1,C,PI3,11.57796308
PC 1,C,S100P,14.00652063
PC 1,C,RB1,16.51920211
PC 1,C,PTEN,13.83183169
PC 1,C,G,14.76974265
PC 1,C,F,9.895241608
PC 1,C,STAT5A,17.50759073
PC 1,C,STAT3,14.14775331
PC 1,C,STAT1,13.96841885
PC 1,C,SOX7,19.74225433
PC 1,C,SNAI1,17.82923734
PC 1,C,SMYD2,16.58424337
PC 1,C,WNT5A,17.87279094
PC 1,C,VEGFA,16.12119405
PC 1,C,TWIST1,18.37173425
PC 1,C,TOP1,14.4840463
PC 1,C,TGFB1,15.56307982
PC 1,C,PIK3C3,16.82462512
PC 1,C,IL12A,22.6808248
PC 1,C,FASLG,20.96567234
PC 1,C,FAS,16.92710598
PC 1,C,CD40,17.77342835
PC 1,C,HTRA2,18.51660136
PC 1,C,HIF1A,13.84788914
PC 1,C,HES1,17.21409932
PC 1,C,GSTP1,10.84628998
PC 1,C,GSTM1,17.59409294
PC 1,C,BAX,16.53841223
PC 1,C,NOX1,13.41796514
PC 1,C,NOTCH1,20.76456437
PC 1,C,NOS2,15.53418171
PC 1,C,MYD88,17.74077622
PC 1,C,IL1B,18.34125389
PC 1,C,TP53,15.74842605
PC 1,C,SOD2,12.96186088
PC 1,C,SNAI2,15.64717398
PC 1,C,SLPI,12.40818882
PC 1,C,RIPK3,17.05291877
4638,C,ABCC1,19.21648811
4638,C,ABCC3,16.45563656
4638,C,AKT1,16.60175564
4638,C,ALDH1A1,15.21180463
4638,C,ALDH3A1,16.28477155
4638,C,ANGPTL4,21.27533977
4638,C,CASP8,17.39240961
4638,C,CCND1,17.1019135
4638,C,CD274,20.4557957
4638,C,CD34,17.15098458
4638,C,CD44,15.46742546
4638,C,CDH1,15.67248321
4638,C,CDH5,18.5469527
4638,C,CDKN1A,15.69348722
4638,C,CDKN3,16.98319906
4638,C,CEACAM6,11.37309445
4638,C,DNMT1,18.15004632
4638,C,EGFR,17.42907156
4638,C,ERCC1,17.13422437
4638,C,FAP,20.70747902
4638,C,FGF13,20.80494849
4638,C,FGF2,20.5629933
4638,C,FGFR2,18.62044783
4638,C,HMOX2,15.98339505
4638,C,IGF1R,19.9477268
4638,C,IL17A,22.9140662
4638,C,IL18,15.91698385
4638,C,IL6,20.7606897
4638,C,KAT6A,17.5671046
4638,C,KRAS,15.28130491
4638,C,LATS2,18.1986222
4638,C,LEF1,19.06939631
4638,C,MCM2,18.90952502
4638,C,MDM2,16.22024395
4638,C,MLH1,18.71502032
4638,C,MMP1,18.66146646
4638,C,MUC1,12.34309894
4638,C,MYC,17.6610906
4638,C,NFE2L2,14.74393877
4638,C,NFE2L3,18.7044944
4638,C,OCLN,16.30078135
4638,C,PARP1,17.01102564
4638,C,PCNA,16.63528495
4638,C,PECAM1,16.14328171
4638,C,E,15.44410666
4638,C,D,18.76529232
4638,C,C,12.16587662
4638,C,B,11.11328512
4638,C,A,12.50151873
4638,C,PI3,11.77919107
4638,C,S100P,11.68642282
4638,C,RB1,17.93232604
4638,C,PTEN,14.74026716
4638,C,G,16.63810469
4638,C,F,10.66989677
4638,C,STAT5A,18.88034424
4638,C,STAT3,15.39209778
4638,C,STAT1,15.36726694
4638,C,SOX7,21.40143482
4638,C,SNAI1,18.69657245
4638,C,SMYD2,17.16227741
4638,C,WNT5A,18.9777043
4638,C,VEGFA,17.26698092
4638,C,TWIST1,20.02524265
4638,C,TP63,16.26305905
4638,C,TOP1,15.61709141
4638,C,TGFB1,16.90904528
4638,C,PIK3C3,18.29780055
4638,C,FASLG,21.27037658
4638,C,FAS,17.76719215
4638,C,CD40,19.57507437
4638,C,HTRA2,19.15019206
4638,C,HIF1A,15.54309934
4638,C,HES1,16.93663978
4638,C,GSTP1,11.16756353
4638,C,GSTM1,21.17227365
4638,C,BAX,17.04866778
4638,C,NOX1,20.11342638
4638,C,NOTCH1,19.53905608
4638,C,NOS2,21.46383429
4638,C,MYD88,17.62422107
4638,C,IL1B,17.14652021
4638,C,TP53,17.21660093
4638,C,SOD2,14.52456634
4638,C,SNAI2,17.58424809
4638,C,SLPI,11.8254575
4638,C,RIPK3,18.38066341
7781,C,ABCB,19.15221317
7781,C,ABCC1,19.23444299
7781,C,ABCC3,21.61647096
7781,C,AKT1,15.70825318
7781,C,ALDH1A1,15.22348015
7781,C,ALDH3A1,18.0621772
7781,C,ANGPTL4,20.757279
7781,C,CASP8,18.4999691
7781,C,CCND1,13.78970432
7781,C,CD274,20.21290167
7781,C,CD34,17.61790902
7781,C,CD44,17.62918441
7781,C,CDH1,15.75280238
7781,C,CDH5,17.90424408
7781,C,CDKN1A,16.94349014
7781,C,CDKN3,14.19031901
7781,C,CEACAM6,15.48867441
7781,C,DNMT1,14.92406196
7781,C,EGFR,21.93616386
7781,C,ERCC1,16.36444655
7781,C,FAP,18.93162544
7781,C,FGF13,21.95708265
7781,C,FGF2,21.15066493
7781,C,FGFR2,17.56285279
7781,C,GATA3,23.57655374
7781,C,HMOX2,16.44890841
7781,C,IGF1R,16.32994295
7781,C,IL17A,22.9526608
7781,C,IL18,20.65116728
7781,C,IL6,18.17092264
7781,C,KAT6A,14.51796557
7781,C,KRAS,14.84209482
7781,C,LATS2,18.47614141
7781,C,LEF1,15.79117439
7781,C,MCM2,14.37221114
7781,C,MDM2,15.57763898
7781,C,MLH1,20.03746449
7781,C,MMP1,14.31339314
7781,C,MUC1,13.12155797
7781,C,MYC,17.02992811
7781,C,NFE2L2,13.68893627
7781,C,NFE2L3,16.35668634
7781,C,OCLN,16.42703792
7781,C,PARP1,14.22695544
7781,C,PCNA,13.65656547
7781,C,PECAM1,16.18604582
7781,C,E,13.75013726
7781,C,D,18.41569195
7781,C,C,10.72695032
7781,C,B,10.33306827
7781,C,A,11.68033219
7781,C,PI3,17.42864407
7781,C,S100P,13.56760368
7781,C,RB1,16.37090999
7781,C,PTEN,13.83292769
7781,C,G,13.61469082
7781,C,F,9.635982252
7781,C,STAT5A,16.40426427
7781,C,STAT3,13.45761407
7781,C,STAT1,15.15830377
7781,C,SOX7,21.91947916
7781,C,SNAI1,16.82582209
7781,C,SMYD2,15.15648975
7781,C,WNT5A,20.46854728
7781,C,VEGFA,13.42952595
7781,C,TWIST1,21.15854685
7781,C,TP63,19.48883782
7781,C,TOP1,14.99378669
7781,C,TGFB1,17.4787324
7781,C,PIK3C3,16.53873545
7781,C,FASLG,22.5093495
7781,C,FAS,21.64980998
7781,C,CD40,18.95387524
7781,C,HTRA2,19.12116113
7781,C,HIF1A,13.97026189
7781,C,HES1,16.2767876
7781,C,GSTP1,12.41402472
7781,C,GSTM1,18.18511834
7781,C,BAX,17.24253957
7781,C,NOTCH1,17.23755557
7781,C,NOS2,20.76606594
7781,C,MYD88,18.98469723
7781,C,IL1B,15.22681045
7781,C,TP53,18.903728
7781,C,SOD2,13.91086154
7781,C,SNAI2,18.46540291
7781,C,SLPI,14.22178236
7781,C,RIPK3,20.81102714
4634,C,ABCB,20.6569539
4634,C,ABCC1,17.78070088
4634,C,ABCC3,14.80193013
4634,C,AKT1,15.71603634
4634,C,ALDH1A1,13.141152
4634,C,ALDH3A1,14.64394972
4634,C,ANGPTL4,20.18054327
4634,C,CASP8,16.4855448
4634,C,CCND1,16.45250815
4634,C,CD274,21.9688725
4634,C,CD34,18.29153844
4634,C,CD44,14.57657137
4634,C,CDH1,14.30603047
4634,C,CDH5,18.88414907
4634,C,CDKN1A,16.39186765
4634,C,CDKN3,15.1564179
4634,C,CEACAM6,12.5526204
4634,C,DNMT1,15.59497834
4634,C,EGFR,18.03054487
4634,C,ERCC1,17.03696677
4634,C,FAP,20.46414108
4634,C,FGF13,21.62102229
4634,C,FGF2,19.84537373
4634,C,FGFR2,17.36731956
4634,C,HMOX2,15.17298402
4634,C,IGF1R,18.86975454
4634,C,IL17A,22.10547099
4634,C,IL18,15.31417954
4634,C,IL6,19.73169333
4634,C,KAT6A,15.5596354
4634,C,KRAS,14.91421653
4634,C,LATS2,18.29893414
4634,C,LEF1,20.29470342
4634,C,MCM2,16.16774383
4634,C,MDM2,16.67075174
4634,C,MLH1,17.36383716
4634,C,MMP1,15.50428654
4634,C,MUC1,11.58130427
4634,C,MYC,15.68090491
4634,C,NFE2L2,13.96169993
4634,C,NFE2L3,16.79377607
4634,C,OCLN,15.31031539
4634,C,PARP1,14.89167979
4634,C,PCNA,15.09071047
4634,C,PECAM1,16.75784024
4634,C,E,14.44798437
4634,C,D,19.11092664
4634,C,C,12.17652103
4634,C,B,11.28729473
4634,C,A,11.9977155
4634,C,PI3,16.29437853
4634,C,S100P,11.51209973
4634,C,RB1,18.52299348
4634,C,PTEN,14.30380746
4634,C,G,14.12860383
4634,C,F,10.96091116
4634,C,STAT5A,17.21307329
4634,C,STAT3,14.42697513
4634,C,STAT1,13.54119362
4634,C,SOX7,20.88479653
4634,C,SNAI1,18.74166103
4634,C,SMYD2,16.73208892
4634,C,WNT5A,18.98563548
4634,C,VEGFA,15.91623369
4634,C,TWIST1,23.36186453
4634,C,TP63,18.97208188
4634,C,TOP1,15.07445829
4634,C,TGFB1,17.06787253
4634,C,PIK3C3,17.32475697
4634,C,IL12A,21.27573294
4634,C,FASLG,22.79380344
4634,C,FAS,17.7350562
4634,C,CD40,17.94689865
4634,C,HTRA2,19.31849174
4634,C,HIF1A,14.86427204
4634,C,HES1,16.21787842
4634,C,GSTP1,11.1918613
4634,C,GSTM1,17.96416902
4634,C,BAX,16.31860396
4634,C,NOTCH1,19.5512441
4634,C,NOS2,20.87490681
4634,C,MYD88,17.94522531
4634,C,IL1B,17.17074005
4634,C,TP53,16.90795361
4634,C,SOD2,14.52502307
4634,C,SNAI2,19.74672644
4634,C,SLPI,13.21311582
4634,C,RIPK3,19.20349032
7624,C,ABCB,17.91598668
7624,C,ABCC1,18.23053948
7624,C,ABCC3,16.94610876
7624,C,AKT1,15.6869429
7624,C,ALDH1A1,15.80995832
7624,C,ALDH3A1,18.50815919
7624,C,ANGPTL4,17.70572173
7624,C,CASP8,15.87410692
7624,C,CCND1,15.90203485
7624,C,CD274,17.41797027
7624,C,CD34,15.82285978
7624,C,CD44,13.52473926
7624,C,CDH1,14.66296593
7624,C,CDH2,22.02028741
7624,C,CDH5,16.06821389
7624,C,CDKN1A,15.03635565
7624,C,CDKN3,15.735864
7624,C,CEACAM6,13.97960207
7624,C,DNMT1,15.30717592
7624,C,EGFR,17.99902224
7624,C,ERCC1,17.06088185
7624,C,FAP,17.87898099
7624,C,FGF13,20.80235277
7624,C,FGF2,17.94461291
7624,C,FGFR2,19.99930117
7624,C,GATA3,23.80315377
7624,C,HMOX2,14.7462795
7624,C,IGF1R,16.63961807
7624,C,IL17A,21.74019302
7624,C,IL18,15.90432936
7624,C,IL6,13.47955221
7624,C,KAT6A,15.51242061
7624,C,KRAS,15.42838334
7624,C,LATS2,18.61398591
7624,C,LEF1,17.58783795
7624,C,MCM2,15.96361554
7624,C,MDM2,15.2865991
7624,C,MLH1,16.26759753
7624,C,MMP1,12.40205141
7624,C,MUC1,13.48781061
7624,C,MYC,15.32330656
7624,C,NFE2L2,13.9518127
7624,C,NFE2L3,16.25310582
7624,C,OCLN,15.39992638
7624,C,PARP1,15.55723864
7624,C,PCNA,14.73017954
7624,C,PECAM1,14.28848712
7624,C,E,14.92183284
7624,C,D,17.72281484
7624,C,C,11.10353462
7624,C,B,9.656112104
7624,C,A,10.99015462
7624,C,PI3,15.04154537
7624,C,S100P,13.12625047
7624,C,RB1,17.58177625
7624,C,PTEN,13.57377531
7624,C,G,14.32441371
7624,C,F,10.50586791
7624,C,STAT5A,16.84910919
7624,C,STAT3,14.11304763
7624,C,STAT1,13.20758343
7624,C,SOX7,20.78917754
7624,C,SNAI1,16.74531861
7624,C,SMYD2,16.2956835
7624,C,WNT5A,17.25112783
7624,C,VEGFA,14.91325337
7624,C,TWIST1,20.178851
7624,C,TOP1,14.52239839
7624,C,TGFB1,15.52958857
7624,C,PIK3C3,17.30983491
7624,C,IL12A,22.54339761
7624,C,FASLG,21.06736309
7624,C,FAS,16.57592715
7624,C,CD40,17.50916422
7624,C,HTRA2,18.53364937
7624,C,HIF1A,13.44104565
7624,C,HES1,17.34313213
7624,C,GSTP1,13.13310751
7624,C,GSTM1,19.43265252
7624,C,BAX,16.65111271
7624,C,NOX1,13.95189459
7624,C,NOTCH1,17.26420233
7624,C,NOS2,14.9079819
7624,C,MYD88,17.13618157
7624,C,IL1B,11.60128392
7624,C,TP53,15.19621976
7624,C,SOD2,10.93286184
7624,C,SNAI2,16.7220247
7624,C,SLPI,16.10798672
7624,C,RIPK3,17.67108731
4622,C,ABCB,20.40743546
4622,C,ABCC1,21.03852658
4622,C,ABCC3,18.88282673
4622,C,AKT1,18.26124326
4622,C,ALDH1A1,15.35602304
4622,C,ALDH3A1,23.72967767
4622,C,ANGPTL4,22.82687341
4622,C,CASP8,19.50540789
4622,C,CCND1,19.55510137
4622,C,CD274,23.03440714
4622,C,CD34,19.43043644
4622,C,CDH1,16.95223104
4622,C,CDH5,20.67770963
4622,C,CDKN1A,16.68007796
4622,C,CDKN3,15.64765225
4622,C,CEACAM6,15.31221107
4622,C,DNMT1,18.16260647
4622,C,EGFR,19.42907685
4622,C,ERCC1,18.10864802
4622,C,FGF13,21.96937066
4622,C,FGF2,23.09898191
4622,C,HMOX2,17.58097047
4622,C,IGF1R,20.44080478
4622,C,IL17A,21.95798029
4622,C,IL18,17.85307807
4622,C,IL6,22.12910201
4622,C,KAT6A,19.19149723
4622,C,KRAS,17.45926098
4622,C,LATS2,21.61128053
4622,C,LEF1,19.41161314
4622,C,MCM2,18.08024485
4622,C,MDM2,16.78612562
4622,C,MLH1,18.96497856
4622,C,MMP1,16.43789527
4622,C,MUC1,17.40529185
4622,C,MYC,18.70975739
4622,C,NFE2L2,16.8722193
4622,C,NFE2L3,18.77309378
4622,C,OCLN,17.94777588
4622,C,PARP1,17.97380826
4622,C,PCNA,15.62284624
4622,C,PECAM1,19.1922868
4622,C,E,17.08169795
4622,C,D,19.39283479
4622,C,C,13.12215266
4622,C,B,11.32819078
4622,C,A,14.07566553
4622,C,PI3,17.32804954
4622,C,S100P,13.99402311
4622,C,RB1,20.37404852
4622,C,PTEN,16.25747462
4622,C,G,16.53353773
4622,C,F,10.57473262
4622,C,STAT5A,19.98446463
4622,C,STAT3,17.30213323
4622,C,STAT1,17.3604079
4622,C,SNAI1,21.31495684
4622,C,SMYD2,17.62276142
4622,C,WNT5A,20.2645046
4622,C,VEGFA,18.34185713
4622,C,TOP1,17.50111111
4622,C,TGFB1,17.84435874
4622,C,PIK3C3,18.94452786
4622,C,IL12A,23.31448306
4622,C,FAS,18.73566877
4622,C,CD40,22.49027939
4622,C,HTRA2,20.5076026
4622,C,HIF1A,17.83662299
4622,C,HES1,18.0611235
4622,C,GSTP1,12.0222275
4622,C,GSTM1,22.67325049
4622,C,BAX,17.70957257
4622,C,NOX1,14.49006041
4622,C,NOTCH1,20.94032743
4622,C,NOS2,19.37501067
4622,C,MYD88,19.73709316
4622,C,IL1B,19.23452976
4622,C,TP53,17.65237603
4622,C,SOD2,16.28319657
4622,C,SNAI2,20.92612866
4622,C,SLPI,15.75839503
4622,C,RIPK3,19.01263723
7478,C,ABCB,17.39076297
7478,C,ABCC1,18.59876685
7478,C,ABCC3,17.63560417
7478,C,AKT1,11.7075938
7478,C,ALDH1A1,17.05826807
7478,C,ALDH3A1,15.72957205
7478,C,ANGPTL4,21.08719956
7478,C,CASP8,17.58466085
7478,C,CCND1,14.60503273
7478,C,CD274,22.81158737
7478,C,CD34,17.93859672
7478,C,CD44,15.20424121
7478,C,CDH1,14.43209669
7478,C,CDH5,18.68756112
7478,C,CDKN1A,16.74314069
7478,C,CDKN3,17.0464078
7478,C,CEACAM6,12.96314854
7478,C,DNMT1,15.89041406
7478,C,EGFR,18.65656588
7478,C,ERCC1,16.70395702
7478,C,FGF13,15.1253188
7478,C,FGFR2,17.15184257
7478,C,GATA3,22.8683334
7478,C,HMOX2,15.74370444
7478,C,IGF1R,18.1737306
7478,C,IL17A,21.44914467
7478,C,IL18,15.50851386
7478,C,IL6,22.91227696
7478,C,KAT6A,16.00426521
7478,C,KRAS,15.5549535
7478,C,LATS2,20.17447592
7478,C,LEF1,16.07816055
7478,C,MCM2,17.34017769
7478,C,MDM2,16.52583016
7478,C,MLH1,16.33305266
7478,C,MMP1,19.0416102
7478,C,MUC1,13.42024957
7478,C,MYC,15.85366145
7478,C,NFE2L2,13.60194602
7478,C,NFE2L3,17.73401871
7478,C,OCLN,16.20977624
7478,C,PARP1,16.03045117
7478,C,PCNA,14.78494278
7478,C,PECAM1,16.18363292
7478,C,E,15.00756426
7478,C,D,16.95831
7478,C,C,12.61310589
7478,C,B,11.96110162
7478,C,A,12.68865676
7478,C,PI3,12.82703046
7478,C,S100P,13.80075861
7478,C,RB1,17.0485912
7478,C,PTEN,13.57038804
7478,C,G,16.6465196
7478,C,F,10.82977446
7478,C,STAT5A,18.46790063
7478,C,STAT3,15.08866117
7478,C,STAT1,15.97126312
7478,C,SOX7,21.28384595
7478,C,SNAI1,16.86066758
7478,C,SMYD2,16.45621884
7478,C,WNT5A,20.57993455
7478,C,VEGFA,13.83019155
7478,C,TP63,15.53037275
7478,C,TOP1,14.94858681
7478,C,TGFB1,16.83586018
7478,C,PIK3C3,16.14535857
7478,C,IL12A,20.99945812
7478,C,FASLG,19.91177727
7478,C,FAS,21.40587979
7478,C,CD40,18.88393333
7478,C,HTRA2,19.38619857
7478,C,HIF1A,15.15480196
7478,C,HES1,16.25050545
7478,C,GSTP1,11.63577279
7478,C,GSTM1,17.69881327
7478,C,BAX,17.46822301
7478,C,NOTCH1,17.30007212
7478,C,MYD88,18.08122607
7478,C,IL1B,19.9185643
7478,C,TP53,16.22734194
7478,C,SOD2,15.03682302
7478,C,SNAI2,17.50388285
7478,C,SLPI,13.26123818
7478,C,RIPK3,20.20407098
4616,C,ABCB,19.53652248
4616,C,ABCC1,18.36381466
4616,C,ABCC3,18.06896158
4616,C,AKT1,15.71200086
4616,C,ALDH1A1,15.39228023
4616,C,ALDH3A1,14.98873463
4616,C,ANGPTL4,19.42095043
4616,C,CASP8,17.33757674
4616,C,CCND1,15.61918028
4616,C,CD274,18.91374014
4616,C,CD34,17.87470189
4616,C,CD44,15.6148616
4616,C,CDH1,15.25613299
4616,C,CDH2,22.12034865
4616,C,CDH5,18.1541031
4616,C,CDKN1A,15.85719346
4616,C,CDKN3,16.35347576
4616,C,CEACAM6,19.97421414
4616,C,DNMT1,15.46440357
4616,C,EGFR,21.31406243
4616,C,ERCC1,17.83978319
4616,C,FAP,19.27483479
4616,C,FGF13,20.36975793
4616,C,FGF2,17.65477054
4616,C,FGFR2,17.7953968
4616,C,HMOX2,16.02151194
4616,C,IGF1R,17.65767923
4616,C,IL17A,17.31026632
4616,C,IL18,19.83665784
4616,C,IL6,14.83064433
4616,C,KAT6A,15.73135273
4616,C,KRAS,15.57685723
4616,C,LATS2,19.85322213
4616,C,LEF1,20.06173305
4616,C,MCM2,15.54121772
4616,C,MDM2,15.44232059
4616,C,MLH1,17.14767827
4616,C,MMP1,13.22358763
4616,C,MUC1,13.00250588
4616,C,MYC,16.11531417
4616,C,NFE2L2,15.21502176
4616,C,NFE2L3,16.17490046
4616,C,OCLN,16.21845955
4616,C,PARP1,15.26354777
4616,C,PCNA,14.0780908
4616,C,PECAM1,16.50100332
4616,C,E,15.41731809
4616,C,D,18.34624862
4616,C,C,12.08275379
4616,C,B,11.25852606
4616,C,A,11.96922097
4616,C,PI3,16.73819749
4616,C,S100P,14.64631976
4616,C,RB1,17.47866688
4616,C,PTEN,14.52915513
4616,C,G,15.78395081
4616,C,F,11.82530714
4616,C,STAT5A,16.94761956
4616,C,STAT3,15.11370892
4616,C,STAT1,15.11026264
4616,C,SNAI1,18.05841535
4616,C,SMYD2,16.87947438
4616,C,WNT5A,19.22123689
4616,C,VEGFA,14.85973807
4616,C,TWIST1,22.0738296
4616,C,TP63,21.62500639
4616,C,TOP1,14.9489514
4616,C,TGFB1,17.43398047
4616,C,PIK3C3,17.43816127
4616,C,IL12A,22.55876895
4616,C,FASLG,22.04388789
4616,C,FAS,18.15272642
4616,C,CD40,18.04313742
4616,C,HTRA2,20.19103197
4616,C,HIF1A,14.30211915
4616,C,HES1,17.34844703
4616,C,GSTP1,12.15242527
4616,C,GSTM1,20.13707113
4616,C,BAX,16.95855258
4616,C,NOX1,20.37267801
4616,C,NOTCH1,16.8583336
4616,C,NOS2,16.45104026
4616,C,MYD88,17.87978652
4616,C,IL1B,13.61597149
4616,C,TP53,15.50825522
4616,C,SOD2,12.46271227
4616,C,SNAI2,19.39501256
4616,C,SLPI,16.43544315
4616,C,RIPK3,21.3064728
7471,C,ABCB,18.75006847
7471,C,ABCC1,20.10383006
7471,C,ABCC3,17.60199369
7471,C,AKT1,17.2632246
7471,C,ALDH1A1,17.69300204
7471,C,ALDH3A1,19.96738141
7471,C,ANGPTL4,21.49695497
7471,C,CASP8,18.51566051
7471,C,CCND1,17.94000487
7471,C,CD274,21.99098151
7471,C,CD34,19.29911001
7471,C,CD44,16.58317266
7471,C,CDH1,16.66613208
7471,C,CDH5,18.95950137
7471,C,CDKN1A,17.12676028
7471,C,CDKN3,17.24771587
7471,C,CEACAM6,12.59596078
7471,C,DNMT1,19.49014647
7471,C,EGFR,18.39632027
7471,C,ERCC1,19.26131212
7471,C,FAP,23.03611339
7471,C,FGF13,23.14378245
7471,C,FGF2,21.6461682
7471,C,FGFR2,18.95026993
7471,C,GATA3,23.33263456
7471,C,HMOX2,16.65101896
7471,C,IGF1R,19.86403713
7471,C,IL17A,19.6803858
7471,C,IL18,16.07554666
7471,C,IL6,20.47835126
7471,C,KAT6A,17.58021828
7471,C,KRAS,16.96446973
7471,C,LATS2,19.64475949
7471,C,LEF1,22.47322723
7471,C,MCM2,18.48417018
7471,C,MDM2,17.09501044
7471,C,MLH1,18.69299898
7471,C,MMP1,16.81682996
7471,C,MUC1,13.36517214
7471,C,MYC,18.42665745
7471,C,NFE2L2,15.78599943
7471,C,NFE2L3,17.87940129
7471,C,OCLN,16.74467223
7471,C,PARP1,17.32178015
7471,C,PCNA,16.47145375
7471,C,PECAM1,17.66200483
7471,C,E,16.42569674
7471,C,D,20.60646132
7471,C,C,13.63655774
7471,C,B,11.39896663
7471,C,A,12.71432706
7471,C,PI3,11.53280301
7471,C,S100P,12.57521768
7471,C,RB1,19.46678878
7471,C,PTEN,16.16975971
7471,C,G,16.37832017
7471,C,F,12.21752414
7471,C,STAT5A,19.78710151
7471,C,STAT3,16.33355366
7471,C,STAT1,16.48093813
7471,C,SOX7,20.88232335
7471,C,SNAI1,20.51937042
7471,C,SMYD2,18.53377943
7471,C,WNT5A,20.53787416
7471,C,VEGFA,15.70764386
7471,C,TWIST1,23.2665324
7471,C,TP63,16.67467437
7471,C,TOP1,16.39118493
7471,C,TGFB1,17.63899801
7471,C,PIK3C3,18.46479352
7471,C,IL12A,23.52037018
7471,C,FASLG,21.23156342
7471,C,FAS,18.88848926
7471,C,CD40,18.29053312
7471,C,HTRA2,20.20615229
7471,C,HIF1A,16.69037774
7471,C,HES1,17.9227482
7471,C,GSTP1,13.29443297
7471,C,GSTM1,19.43683104
7471,C,BAX,18.72405823
7471,C,NOTCH1,21.3723171
7471,C,NOS2,21.56519448
7471,C,MYD88,18.91539894
7471,C,IL1B,18.73197033
7471,C,TP53,17.89931544
7471,C,SOD2,14.89268857
7471,C,SNAI2,19.29339691
7471,C,SLPI,11.68684928
7471,C,RIPK3,19.37132255
4613,C,ABCB,19.00416105
4613,C,ABCC1,18.47721936
4613,C,ABCC3,18.91623155
4613,C,AKT1,16.99103572
4613,C,ALDH1A1,18.33151255
4613,C,ALDH3A1,13.78792554
4613,C,ANGPTL4,18.09510827
4613,C,CASP8,17.5218395
4613,C,CCND1,16.70702231
4613,C,CD274,19.81206897
4613,C,CD34,19.43703856
4613,C,CD44,14.54092086
4613,C,CDH1,14.90361783
4613,C,CDH5,19.42778453
4613,C,CDKN1A,15.5054316
4613,C,CDKN3,17.16635567
4613,C,CEACAM6,12.70145438
4613,C,DNMT1,17.38301651
4613,C,EGFR,16.74086612
4613,C,ERCC1,17.71281753
4613,C,FAP,22.30768631
4613,C,FGF13,22.20932201
4613,C,FGF2,22.21185578
4613,C,FGFR2,17.79735337
4613,C,GATA3,22.30423697
4613,C,HMOX2,15.60136786
4613,C,IGF1R,17.84141586
4613,C,IL17A,19.22396339
4613,C,IL18,14.66548093
4613,C,IL6,20.99414268
4613,C,KAT6A,17.04268405
4613,C,KRAS,15.20358975
